Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,279283.09375,264636.0,304118.125,270063.28125,681981.375,199351.640625,195184.734375,217349.71875
1,279440.09375,265401.9375,304600.03125,270641.09375,682444.375,199675.03125,195720.46875,217913.15625
2,279468.625,265858.90625,304935.375,271071.59375,682845.4375,199842.390625,196131.734375,218371.546875
3,279335.9375,265315.9375,304630.40625,270722.46875,682500.0625,199599.296875,195799.859375,218043.15625
4,279241.34375,264654.40625,304185.71875,270172.53125,682026.4375,199332.78125,195277.1875,217474.53125
5,279282.75,264656.8125,304128.65625,270083.75,682010.4375,199349.578125,195212.640625,217368.125
6,279437.15625,265420.71875,304608.0625,270660.9375,682465.5,199672.96875,195749.609375,217932.734375
7,279479.34375,265889.5625,304956.5,271099.6875,682871.8125,199856.171875,196165.984375,218400.609375
8,279336.8125,265333.09375,304641.0625,270737.5625,682511.0,199610.296875,195820.515625,218060.671875
9,279240.8125,264677.21875,304199.46875,270190.03125,682030.375,199343.421875,195301.140625,217496.96875
10,279284.0,264688.84375,304151.1875,270112.1875,682024.5625,199366.21875,195250.1875,217404.34375
11,279438.21875,265451.375,304635.78125,270693.84375,682489.6875,199695.953125,195798.609375,217977.34375
12,279463.6875,265900.5625,304966.3125,271116.3125,682888.3125,199859.03125,196200.5,218431.8125
13,279322.96875,265344.375,304650.1875,270757.96875,682531.3125,199605.015625,195854.84375,218094.296875
14,279231.0625,264683.375,304210.46875,270210.0625,682049.5,199337.421875,195331.375,217530.046875
15,279276.03125,264690.09375,304158.1875,270123.34375,682032.75,199354.40625,195266.546875,217427.953125
16,279431.5,265454.5,304642.75,270702.25,682494.75,199685.9375,195810.953125,217998.1875
17,279456.0,265902.8125,304975.1875,271127.84375,682898.375,199849.640625,196219.265625,218455.328125
18,279317.4375,265348.84375,304662.53125,270773.6875,682548.4375,199601.359375,195882.296875,218124.96875
19,279228.46875,264698.125,304226.75,270231.09375,682057.875,199346.1875,195369.09375,217569.75
20,279276.125,264712.09375,304179.375,270151.40625,682048.5625,199376.234375,195313.671875,217474.796875
21,279430.15625,265472.21875,304660.375,270727.75,682516.0625,199704.0,195854.125,218044.140625
22,279458.59375,265919.6875,304991.96875,271151.25,682923.0,199866.359375,196260.84375,218499.75
23,279324.5,265366.53125,304678.53125,270795.0625,682570.125,199616.828125,195921.984375,218167.25
24,279233.5625,264702.875,304233.1875,270242.25,682064.0625,199355.484375,195397.0,217598.359375
25,279283.8125,264718.25,304189.5625,270167.78125,682049.125,199390.359375,195348.171875,217508.328125
26,279443.84375,265496.53125,304679.5,270758.0625,682524.25,199717.859375,195902.140625,218091.875
27,279468.25,265935.53125,305003.15625,271172.4375,682924.3125,199866.453125,196298.21875,218539.359375
28,279330.125,265370.21875,304682.375,270803.8125,682556.3125,199606.265625,195943.265625,218191.390625
29,279246.0,264727.5625,304255.28125,270266.84375,682071.5625,199357.0,195434.546875,217640.375
30,279291.5,264743.375,304211.1875,270189.34375,682060.9375,199386.0625,195386.265625,217551.859375
31,279447.0625,265498.59375,304690.3125,270762.6875,682515.3125,199708.28125,195921.453125,218115.125
32,279474.4375,265944.03125,305020.0625,271181.75,682916.75,199872.34375,196320.484375,218566.09375
33,279331.90625,265389.78125,304705.0625,270824.9375,682569.1875,199622.453125,195979.84375,218231.984375
34,279239.375,264723.0625,304257.40625,270269.0,682064.0625,199347.96875,195450.375,217659.59375
35,279293.90625,264730.78125,304204.5,270183.4375,682043.0625,199366.9375,195384.5625,217557.671875
36,279466.46875,265508.875,304699.8125,270776.8125,682522.5,199701.140625,195940.671875,218140.609375
37,279494.0,265943.40625,305023.90625,271189.34375,682917.4375,199858.84375,196333.984375,218581.828125
38,279365.15625,265377.90625,304705.625,270823.3125,682550.1875,199605.46875,195979.125,218231.171875
39,279290.6875,264739.625,304280.125,270288.75,682061.25,199357.359375,195468.78125,217676.765625
40,279350.15625,264776.8125,304249.8125,270226.625,682057.4375,199402.78125,195431.953125,217600.40625
41,279500.875,265539.28125,304731.625,270807.5,682522.0625,199725.8125,195974.5625,218173.875
42,279522.71875,265976.90625,305058.0625,271226.1875,682927.75,199882.8125,196372.0625,218626.625
43,279386.8125,265427.34375,304748.96875,270873.375,682583.625,199639.796875,196038.3125,218297.78125
44,279290.6875,264774.125,304311.15625,270329.34375,682087.3125,199379.453125,195524.046875,217740.875
45,279337.375,264787.53125,304267.96875,270255.9375,682067.0,199413.421875,195475.9375,217654.6875
46,279489.1875,265553.3125,304749.6875,270838.0625,682534.75,199734.84375,196019.625,218229.03125
47,279507.59375,265982.71875,305068.5,271247.46875,682933.375,199883.96875,196411.671875,218672.84375
48,279365.96875,265418.3125,304747.53125,270881.78125,682573.9375,199628.09375,196060.84375,218328.984375
49,279275.84375,264760.375,304309.71875,270334.15625,682074.125,199368.265625,195538.53125,217765.8125
50,279325.90625,264782.4375,304268.78125,270259.25,682062.375,199406.265625,195488.28125,217680.15625
51,279480.5,265548.84375,304754.0625,270843.53125,682537.75,199731.890625,196036.515625,218258.0
52,279498.125,265980.59375,305075.65625,271257.375,682944.0,199885.484375,196433.578125,218704.234375
53,279355.78125,265409.8125,304749.78125,270887.34375,682578.6875,199626.921875,196076.125,218353.125
54,279268.15625,264761.4375,304317.21875,270345.0,682085.5,199377.125,195565.078125,217799.078125
55,279310.375,264768.40625,304262.40625,270253.875,682056.625,199404.75,195502.765625,217696.078125
56,279462.1875,265531.59375,304744.40625,270830.8125,682522.0,199733.328125,196042.953125,218265.234375
57,279482.375,265959.5625,305062.25,271237.28125,682918.6875,199887.453125,196431.078125,218703.96875
58,279349.0625,265388.1875,304737.625,270866.78125,682555.5,199634.96875,196074.96875,218354.921875
59,279263.25,264738.375,304300.875,270323.0,682072.25,199383.203125,195557.03125,217796.125
60,279309.03125,264750.0,304251.78125,270238.59375,682054.0625,199408.0625,195493.375,217694.28125
61,279463.53125,265515.9375,304737.4375,270823.21875,682525.125,199740.390625,196039.65625,218270.703125
62,279484.09375,265944.5625,305058.59375,271234.21875,682920.5,199896.84375,196432.328125,218713.265625
63,279345.78125,265368.40625,304725.0,270852.375,682536.625,199641.140625,196062.8125,218346.875
64,279256.8125,264724.0625,304290.3125,270312.0,682046.375,199390.0,195546.84375,217790.484375
65,279291.6875,264734.96875,304240.15625,270232.875,682041.25,199410.5625,195492.65625,217700.546875
66,279447.875,265498.40625,304721.34375,270814.1875,682513.25,199739.40625,196038.484375,218273.828125
67,279476.3125,265932.3125,305043.03125,271227.4375,682913.5,199899.625,196433.390625,218720.140625
68,279340.125,265370.5625,304721.15625,270859.625,682551.125,199645.25,196078.359375,218372.0
69,279251.625,264715.21875,304278.6875,270307.34375,682055.125,199384.1875,195547.90625,217802.375
70,279300.96875,264733.8125,304232.1875,270228.40625,682044.5,199413.25,195490.25,217709.75
71,279456.1875,265495.375,304708.46875,270802.40625,682505.0,199737.078125,196024.625,218269.796875
72,279484.0,265927.46875,305027.375,271208.3125,682896.25,199891.296875,196409.796875,218703.609375
73,279350.6875,265371.90625,304714.71875,270849.78125,682546.375,199642.484375,196065.75,218364.3125
74,279260.03125,264713.59375,304272.53125,270300.03125,682060.9375,199374.078125,195541.109375,217796.578125
75,279310.53125,264739.78125,304229.875,270224.65625,682054.1875,199402.328125,195490.25,217707.96875
76,279467.53125,265510.03125,304717.5,270805.78125,682526.0,199729.75,196034.546875,218281.6875
77,279493.8125,265941.875,305039.8125,271216.625,682920.75,199893.0,196423.390625,218719.96875
78,279358.1875,265375.375,304718.65625,270851.21875,682557.3125,199646.59375,196067.984375,218372.0
79,279265.3125,264712.96875,304275.375,270300.375,682060.375,199387.671875,195539.421875,217802.375
80,279312.875,264736.21875,304231.75,270224.8125,682048.125,199417.453125,195481.75,217709.484375
81,279459.21875,265501.09375,304708.375,270800.6875,682514.1875,199738.328125,196021.953125,218274.8125
82,279468.25,265906.46875,305005.5625,271185.15625,682882.9375,199870.734375,196386.453125,218687.78125
83,279323.3125,265314.25,304664.9375,270793.53125,682491.75,199590.71875,196002.359375,218310.21875
84,279231.25,264648.5,304213.875,270232.875,682009.25,199314.265625,195458.0625,217722.453125
85,279284.34375,264674.875,304174.71875,270162.96875,682007.4375,199349.765625,195404.59375,217630.546875
86,279445.46875,265454.6875,304668.59375,270755.28125,682484.4375,199686.109375,195955.78125,218209.71875
87,279472.375,265890.03125,304994.125,271170.84375,682880.625,199848.75,196347.65625,218654.703125
88,279338.625,265332.46875,304677.1875,270806.40625,682522.25,199603.953125,195995.296875,218308.25
89,279245.09375,264672.65625,304234.78125,270254.40625,682039.625,199337.875,195468.515625,217737.109375
90,279296.3125,264691.25,304189.65625,270175.03125,682038.375,199361.125,195409.59375,217640.828125
91,279454.9375,265457.90625,304671.09375,270754.03125,682504.5625,199680.921875,195945.421875,218206.234375
92,279469.0625,265864.4375,304972.9375,271142.6875,682866.8125,199817.1875,196312.515625,218620.71875
93,279341.75,265297.59375,304651.25,270770.3125,682492.6875,199568.71875,195953.375,218263.28125
94,279263.4375,264661.5625,304224.0625,270231.96875,682026.25,199329.296875,195440.359375,217705.375
95,279304.375,264676.59375,304174.90625,270152.9375,682018.5625,199356.734375,195381.4375,217607.125
96,279462.53125,265445.03125,304659.9375,270735.78125,682485.25,199680.296875,195923.421875,218176.015625
97,279484.53125,265864.90625,304972.40625,271133.375,682860.5625,199827.375,196300.265625,218601.59375
98,279346.65625,265288.21875,304639.8125,270749.03125,682471.5625,199567.109375,195924.84375,218225.8125
99,279259.84375,264632.25,304200.28125,270199.78125,681997.0,199311.859375,195395.03125,217648.15625
100,279306.875,264659.25,304155.9375,270124.5,681999.5,199340.734375,195337.53125,217550.96875
101,279461.625,265430.1875,304640.34375,270707.25,682470.875,199668.234375,195879.875,218119.15625
102,279479.6875,265838.4375,304938.96875,271094.21875,682828.5,199806.359375,196242.328125,218529.703125
103,279345.15625,265261.125,304605.75,270708.59375,682442.9375,199549.328125,195865.484375,218156.703125
104,279261.53125,264614.53125,304170.15625,270161.34375,681986.6875,199295.40625,195341.734375,217587.0
105,279313.75,264642.0625,304130.71875,270088.3125,681986.25,199328.9375,195291.484375,217495.171875
106,279465.03125,265403.09375,304605.46875,270656.65625,682436.5,199655.453125,195820.15625,218046.015625
107,279484.53125,265819.28125,304909.90625,271046.5625,682795.875,199805.46875,196188.6875,218457.90625
108,279345.40625,265239.84375,304575.78125,270659.15625,682407.625,199546.90625,195813.71875,218081.421875
109,279250.625,264582.96875,304133.6875,270106.625,681946.9375,199283.0625,195281.03125,217502.875
110,279294.90625,264603.28125,304086.8125,270030.0,681945.9375,199305.6875,195218.890625,217401.921875
111,279453.25,265371.90625,304571.6875,270611.0625,682412.125,199627.28125,195755.328125,217965.453125
112,279479.78125,265794.25,304883.625,271009.1875,682772.0625,199776.234375,196130.390625,218387.546875
113,279345.6875,265228.84375,304559.34375,270634.65625,682401.625,199528.125,195767.234375,218027.78125
114,279257.6875,264580.21875,304118.84375,270090.34375,681954.0625,199270.375,195242.3125,217456.828125
115,279305.28125,264613.90625,304080.65625,270023.5625,681962.5,199301.484375,195196.8125,217369.46875
116,279461.71875,265387.0,304565.78125,270605.6875,682426.875,199630.40625,195737.8125,217935.421875
117,279481.21875,265807.75,304877.09375,271005.09375,682791.3125,199789.375,196113.671875,218358.765625
118,279340.125,265233.21875,304545.84375,270626.53125,682408.25,199539.3125,195742.453125,217990.21875
119,279249.5625,264588.6875,304111.40625,270087.125,681958.125,199280.75,195221.3125,217424.640625
120,279296.9375,264617.75,304073.6875,270021.0625,681966.9375,199306.578125,195169.984375,217335.671875
121,279442.78125,265382.28125,304551.75,270600.59375,682430.625,199623.265625,195701.953125,217898.140625
122,279469.5,265814.03125,304874.59375,271014.90625,682809.6875,199781.59375,196094.1875,218337.125
123,279330.03125,265236.71875,304544.84375,270637.4375,682427.0625,199525.53125,195727.984375,217970.828125
124,279244.75,264595.75,304114.53125,270102.25,681979.8125,199276.890625,195213.53125,217410.421875
125,279295.0625,264637.875,304086.375,270047.4375,681994.6875,199320.265625,195178.03125,217337.28125
126,279446.4375,265415.8125,304577.3125,270639.21875,682470.875,199653.75,195730.484375,217916.734375
127,279458.0625,265825.90625,304881.5625,271034.75,682837.875,199800.28125,196106.078125,218339.546875
128,279319.9375,265247.8125,304548.15625,270653.96875,682453.75,199542.171875,195736.375,217972.96875
129,279231.9375,264614.625,304122.21875,270125.21875,682001.1875,199298.359375,195230.96875,217423.203125
130,279280.78125,264655.65625,304093.96875,270071.75,682015.6875,199339.921875,195196.8125,217352.046875
131,279431.78125,265426.4375,304579.0,270658.625,682481.6875,199667.609375,195739.6875,217922.640625
132,279448.125,265846.375,304892.84375,271061.21875,682855.375,199820.671875,196120.828125,218353.125
