Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,279582.34375,265113.4375,307347.21875,271776.125,682022.0,200624.703125,196822.671875,219058.640625
1,279827.84375,266024.75,307894.3125,272427.8125,682524.0625,201024.0,197380.578125,219636.828125
2,279999.4375,267308.71875,308754.84375,273533.34375,683520.25,201513.40625,198384.171875,220749.859375
3,279849.3125,267055.09375,308661.15625,273476.65625,683540.875,201363.5625,198359.046875,220775.703125
4,279616.125,265751.96875,307837.90625,272449.71875,682587.5,200837.671875,197424.921875,219780.15625
5,279588.15625,265100.90625,307351.25,271796.0625,682013.875,200607.90625,196822.234375,219088.234375
6,279837.25,266025.90625,307900.46875,272452.9375,682519.875,201015.0625,197388.796875,219673.765625
7,280010.78125,267307.9375,308761.1875,273562.21875,683518.8125,201512.78125,198395.796875,220791.25
8,279848.6875,267033.0,308651.5,273490.9375,683527.1875,201349.359375,198357.703125,220801.625
9,279612.46875,265720.0625,307817.0625,272448.65625,682566.1875,200807.09375,197407.9375,219788.296875
10,279585.125,265069.71875,307330.96875,271790.0625,682000.9375,200582.59375,196802.015625,219090.640625
11,279829.8125,265973.0625,307871.4375,272429.78125,682490.0625,200984.921875,197349.734375,219654.265625
12,280004.4375,267239.875,308723.375,273523.84375,683462.375,201483.109375,198338.21875,220746.375
13,279848.15625,266973.4375,308613.78125,273449.09375,683456.5,201327.359375,198290.734375,220745.296875
14,279607.28125,265660.6875,307776.90625,272401.4375,682496.6875,200784.203125,197340.25,219728.03125
15,279583.59375,265009.28125,307286.34375,271734.0,681931.75,200559.890625,196725.578125,219018.234375
16,279835.0,265919.15625,307823.84375,272368.71875,682421.0625,200964.8125,197260.953125,219572.734375
17,280010.15625,267199.375,308681.71875,273467.34375,683396.375,201464.6875,198254.625,220674.84375
18,279846.0,266921.5,308566.125,273384.5625,683381.4375,201288.375,198202.140625,220668.40625
19,279604.96875,265604.28125,307726.9375,272334.5625,682421.75,200743.265625,197245.03125,219641.84375
20,279579.9375,264961.15625,307242.28125,271676.25,681879.3125,200522.15625,196639.578125,218939.8125
21,279827.59375,265880.375,307789.4375,272323.03125,682396.3125,200930.84375,197192.109375,219506.75
22,280006.03125,267165.6875,308651.6875,273427.5625,683373.25,201440.015625,198191.671875,220610.75
23,279843.0625,266899.40625,308538.21875,273352.46875,683357.875,201276.84375,198142.5,220607.078125
24,279606.3125,265595.25,307705.40625,272312.75,682406.0625,200738.609375,197198.0,219593.203125
25,279587.34375,264973.3125,307238.25,271675.375,681882.8125,200532.53125,196617.21875,218914.78125
26,279836.0625,265907.8125,307794.8125,272334.46875,682410.6875,200946.65625,197185.40625,219499.140625
27,280008.90625,267197.875,308658.03125,273442.21875,683396.9375,201451.453125,198190.875,220611.734375
28,279846.96875,266929.375,308548.78125,273369.8125,683393.375,201291.859375,198151.078125,220618.25
29,279612.65625,265630.375,307723.09375,272335.09375,682447.0625,200764.984375,197213.296875,219609.5625
30,279586.8125,264999.53125,307251.125,271692.09375,681915.75,200544.78125,196622.84375,218925.421875
31,279836.0625,265941.34375,307813.65625,272356.375,682447.4375,200954.625,197197.65625,219519.53125
32,280014.71875,267238.53125,308685.90625,273468.78125,683446.125,201465.046875,198213.765625,220640.25
33,279852.875,266968.96875,308576.03125,273391.25,683442.0625,201305.546875,198176.65625,220642.484375
34,279614.0,265669.375,307746.15625,272348.6875,682492.6875,200770.984375,197236.8125,219626.546875
35,279592.625,265039.21875,307272.21875,271698.25,681951.375,200553.546875,196644.40625,218934.28125
36,279843.75,265975.59375,307835.46875,272362.1875,682477.75,200963.109375,197220.265625,219524.8125
37,280018.71875,267258.84375,308698.875,273467.53125,683471.6875,201460.3125,198225.65625,220636.140625
38,279857.0,266979.1875,308582.75,273381.25,683457.4375,201299.90625,198174.59375,220627.375
39,279619.34375,265673.28125,307743.84375,272327.15625,682495.4375,200771.875,197223.390625,219597.765625
