Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,279872.03125,267177.65625,307695.65625,273046.96875,683782.5625,201230.265625,198204.640625,220440.875
1,279633.375,266234.3125,307136.0625,272383.375,683213.4375,200816.390625,197621.609375,219845.875
2,279469.0625,265069.625,306345.34375,271355.46875,682276.125,200359.4375,196696.171875,218817.859375
3,279584.125,265150.1875,306325.03125,271282.0625,682200.9375,200425.515625,196613.46875,218679.546875
4,279856.09375,266515.34375,307202.46875,272375.78125,683103.0625,200990.828125,197581.390625,219725.34375
5,279868.71875,267171.75,307688.40625,273040.25,683779.5625,201222.296875,198211.609375,220451.15625
6,279625.53125,266212.78125,307119.25,272366.5625,683201.6875,200797.0,197616.515625,219843.984375
7,279463.78125,265051.28125,306328.625,271340.28125,682262.6875,200333.15625,196683.109375,218807.5
8,279584.40625,265143.46875,306317.8125,271273.65625,682187.25,200416.03125,196607.203125,218673.390625
9,279860.5625,266523.46875,307204.34375,272376.03125,683096.4375,200996.109375,197585.5,219727.578125
10,279870.5,267180.78125,307690.375,273041.59375,683770.375,201218.375,198212.0625,220451.328125
11,279626.3125,266226.1875,307119.6875,272363.09375,683186.3125,200783.140625,197611.6875,219840.59375
12,279462.90625,265062.28125,306331.75,271335.96875,682255.5,200320.359375,196684.984375,218812.953125
13,279580.8125,265150.625,306318.875,271268.46875,682191.0,200398.953125,196609.171875,218682.0625
14,279855.3125,266518.28125,307197.75,272363.875,683097.0,200974.921875,197578.171875,219728.5625
15,279867.53125,267176.75,307682.6875,273028.71875,683769.5,201205.40625,198204.640625,220450.96875
16,279627.21875,266217.25,307114.0625,272353.6875,683186.75,200782.953125,197610.890625,219840.421875
17,279464.40625,265058.09375,306329.96875,271336.78125,682261.4375,200335.75,196692.5,218818.3125
18,279580.0,265150.875,306320.75,271276.96875,682204.0,200415.859375,196622.578125,218696.0
19,279851.28125,266518.09375,307196.9375,272367.28125,683103.0625,200977.15625,197585.859375,219738.125
20,279863.875,267167.1875,307675.625,273022.1875,683759.375,201201.828125,198201.875,220447.75
21,279621.78125,266211.6875,307108.5,272347.15625,683178.0625,200779.109375,197607.140625,219837.828125
22,279462.4375,265053.4375,306326.125,271327.9375,682253.875,200326.53125,196687.40625,218814.5625
23,279583.0625,265143.1875,306314.84375,271263.5625,682189.5625,200404.40625,196608.546875,218684.109375
24,279854.3125,266510.5,307196.21875,272365.5,683101.0,200972.6875,197580.671875,219739.46875
25,279867.28125,267161.84375,307676.15625,273023.09375,683769.6875,201194.5,198203.5625,220459.015625
26,279629.1875,266198.75,307099.03125,272337.5,683175.125,200768.203125,197598.640625,219839.34375
27,279471.75,265047.34375,306319.84375,271325.34375,682249.3125,200324.75,196683.203125,218819.46875
28,279588.96875,265151.875,306317.625,271275.8125,682195.1875,200414.15625,196622.578125,218705.296875
29,279852.96875,266515.0625,307191.9375,272368.1875,683097.0,200979.828125,197588.0,219751.28125
30,279863.875,267162.28125,307670.96875,273024.875,683760.125,201203.34375,198206.609375,220466.359375
31,279628.65625,266196.875,307099.21875,272341.96875,683165.25,200777.0625,197601.59375,219847.03125
32,279465.84375,265050.75,306317.15625,271329.0,682242.625,200333.59375,196686.234375,218827.875
