Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,280449.21875,268175.25,319402.78125,278951.46875,682356.4375,202794.265625,202006.9375,225023.34375
1,280504.9375,268596.28125,319699.6875,279313.9375,682637.4375,202943.921875,202305.46875,225361.75
2,280416.6875,268292.21875,319534.375,279149.96875,682434.1875,202792.5625,202123.171875,225198.65625
3,280348.65625,267845.71875,319246.40625,278809.6875,682151.125,202621.53125,201812.21875,224867.328125
4,280348.375,267742.875,319135.625,278653.5,682144.6875,202598.90625,201726.109375,224738.578125
5,280460.40625,268191.71875,319408.78125,278956.59375,682368.0625,202797.390625,202011.140625,225024.765625
6,280512.09375,268602.53125,319699.34375,279313.3125,682645.1875,202949.015625,202304.046875,225355.125
7,280424.09375,268297.65625,319537.6875,279152.90625,682443.875,202804.265625,202123.34375,225191.0625
8,280346.5,267836.59375,319235.21875,278799.03125,682160.0,202621.875,201796.125,224846.578125
9,280344.09375,267731.4375,319119.53125,278640.71875,682150.5,202589.25,201708.328125,224716.21875
10,280457.0,268181.0625,319396.0625,278947.71875,682371.5,202781.390625,201999.515625,225006.265625
11,280511.09375,268588.84375,319683.15625,279298.65625,682638.3125,202930.875,202286.96875,225330.265625
12,280418.65625,268273.34375,319511.40625,279127.0625,682431.25,202787.1875,202098.3125,225157.53125
13,280343.625,267811.8125,319214.84375,278777.3125,682159.875,202612.21875,201776.0,224812.78125
14,280344.53125,267706.78125,319107.03125,278621.40625,682148.625,202584.234375,201687.40625,224684.390625
15,280459.25,268158.0,319381.9375,278925.03125,682369.8125,202787.546875,201974.21875,224973.53125
16,280504.40625,268568.125,319669.65625,279279.15625,682640.4375,202938.296875,202266.125,225302.828125
17,280408.8125,268253.21875,319498.25,279108.84375,682434.3125,202776.203125,202076.234375,225131.25
18,280332.71875,267790.625,319196.53125,278754.96875,682164.1875,202588.078125,201748.90625,224784.703125
19,280337.65625,267697.8125,319095.65625,278608.4375,682160.875,202572.171875,201671.84375,224667.9375
20,280459.78125,268161.84375,319384.53125,278926.4375,682386.8125,202782.71875,201971.796875,224970.9375
21,280502.34375,268561.21875,319662.40625,279269.78125,682650.5,202925.421875,202255.21875,225290.9375
22,280402.46875,268232.125,319476.0,279086.125,682427.875,202768.421875,202055.578125,225102.734375
23,280333.71875,267784.90625,319185.875,278741.90625,682162.875,202599.703125,201743.8125,224763.4375
