Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,279767.21875,267111.6875,307864.0,272994.21875,683720.75,201176.96875,198071.15625,220227.28125
1,279553.1875,266402.9375,307470.53125,272555.21875,683372.625,200847.515625,197693.765625,219864.546875
2,279358.71875,265158.40625,306651.71875,271509.875,682405.25,200353.8125,196751.15625,218832.4375
3,279413.90625,264935.25,306435.8125,271185.0625,682125.375,200308.03125,196456.734375,218462.203125
4,279685.0625,266177.90625,307214.09375,272140.8125,682898.9375,200839.28125,197305.828125,219364.59375
5,279761.59375,267127.9375,307874.8125,273016.65625,683743.75,201189.578125,198120.59375,220281.1875
6,279537.90625,266405.34375,307466.6875,272560.84375,683379.3125,200845.984375,197727.03125,219902.109375
7,279340.84375,265151.34375,306642.6875,271509.875,682403.625,200347.015625,196780.828125,218866.59375
8,279399.9375,264940.6875,306431.15625,271192.3125,682124.6875,200305.609375,196490.0,218501.546875
9,279671.125,266182.09375,307210.78125,272145.09375,682892.25,200837.671875,197330.953125,219398.390625
10,279750.15625,267130.71875,307873.5625,273018.53125,683738.0,201188.859375,198144.46875,220316.5
11,279532.28125,266417.53125,307476.5,272573.53125,683387.4375,200850.453125,197762.796875,219950.828125
12,279333.6875,265156.25,306647.4375,271514.96875,682407.75,200342.890625,196806.578125,218908.171875
13,279393.0625,264931.3125,306430.4375,271192.46875,682120.1875,200296.671875,196507.25,218537.390625
14,279671.9375,266174.34375,307215.0,272154.125,682891.3125,200828.5625,197354.828125,219441.921875
15,279750.6875,267126.875,307877.15625,273029.53125,683739.25,201178.3125,198169.140625,220361.828125
16,279531.46875,266416.96875,307481.25,272585.09375,683393.1875,200847.234375,197791.765625,219998.578125
17,279343.09375,265182.8125,306669.0625,271543.65625,682430.0,200361.40625,196853.515625,218972.09375
18,279399.59375,264960.53125,306454.40625,271225.375,682147.1875,200316.796875,196555.078125,218601.953125
19,279670.84375,266196.25,307228.75,272171.21875,682910.3125,200840.625,197391.03125,219491.546875
20,279745.3125,267142.15625,307890.03125,273044.0,683758.75,201192.0,198204.90625,220408.234375
21,279537.0,266428.34375,307494.84375,272600.09375,683410.4375,200863.78125,197822.0625,220042.46875
22,279342.09375,265164.75,306663.625,271539.03125,682421.125,200358.1875,196858.96875,218990.515625
23,279401.03125,264938.09375,306441.8125,271209.90625,682127.8125,200311.15625,196549.8125,218607.671875
24,279679.78125,266173.15625,307214.09375,272156.09375,682886.3125,200839.109375,197382.984375,219492.703125
25,279759.625,267115.25,307873.3125,273024.78125,683723.8125,201186.71875,198189.625,220399.921875
26,279539.5,266399.28125,307470.0,272572.21875,683362.5,200854.03125,197797.03125,220021.375
27,279338.0,265142.03125,306637.59375,271512.09375,682382.1875,200354.25,196840.109375,218972.71875
28,279399.6875,264926.65625,306424.46875,271191.6875,682108.9375,200318.125,196545.875,218600.25
29,279675.3125,266168.4375,307204.4375,272141.8125,682880.3125,200852.421875,197385.671875,219494.859375
30,279753.8125,267110.78125,307862.03125,273009.5,683718.5,201194.234375,198190.328125,220403.59375
31,279538.625,266393.8125,307458.0,272557.09375,683349.5625,200862.359375,197793.09375,220019.3125
32,279343.71875,265140.59375,306634.65625,271504.40625,682373.3125,200368.640625,196835.8125,218974.59375
33,279402.1875,264914.75,306418.375,271178.09375,682098.1875,200310.984375,196529.78125,218598.109375
34,279675.40625,266157.0,307199.09375,272129.8125,682867.9375,200833.296875,197368.234375,219490.828125
35,279751.21875,267099.4375,307859.1875,273001.0,683705.125,201180.8125,198174.6875,220402.78125
36,279531.8125,266388.375,307459.71875,272553.875,683346.0625,200847.15625,197783.890625,220028.4375
37,279338.71875,265133.625,306637.0625,271501.03125,682369.625,200357.109375,196827.0625,218981.578125
38,279399.59375,264912.96875,306419.28125,271174.875,682089.4375,200313.921875,196519.671875,218600.875
39,279674.78125,266158.3125,307201.3125,272129.65625,682862.875,200848.046875,197364.390625,219496.46875
40,279751.21875,267108.1875,307863.1875,273002.53125,683706.25,201194.59375,198175.671875,220407.703125
41,279535.9375,266395.53125,307462.03125,272554.40625,683344.5625,200858.234375,197782.90625,220029.15625
42,279343.625,265142.125,306635.8125,271500.46875,682366.0625,200364.265625,196826.609375,218983.984375
43,279403.78125,264921.28125,306415.78125,271174.25,682085.9375,200314.828125,196518.25,218603.296875
44,279673.625,266152.53125,307186.84375,272117.21875,682842.875,200828.5625,197344.90625,219483.328125
45,279754.96875,267100.3125,307854.625,272996.09375,683684.375,201176.703125,198156.890625,220399.65625
46,279542.65625,266397.59375,307464.625,272560.40625,683335.6875,200853.140625,197777.625,220037.375
47,279350.15625,265144.09375,306641.4375,271509.5,682361.9375,200365.25,196824.734375,218993.8125
48,279408.4375,264925.21875,306424.8125,271187.125,682087.625,200319.296875,196523.78125,218618.21875
49,279681.21875,266170.03125,307204.625,272139.5625,682859.4375,200848.5,197363.59375,219511.671875
50,279761.25,267123.28125,307872.75,273018.4375,683705.5,201201.828125,198179.78125,220431.125
51,279541.65625,266400.1875,307468.28125,272563.53125,683341.125,200862.984375,197786.75,220051.953125
52,279346.5625,265148.84375,306640.65625,271508.1875,682364.375,200362.5625,196830.359375,219005.078125
53,279404.0625,264926.125,306423.9375,271185.59375,682089.0625,200314.90625,196529.6875,218629.578125
54,279682.46875,266176.84375,307209.375,272145.8125,682866.75,200852.609375,197377.796875,219528.109375
55,279759.71875,267125.09375,307873.75,273024.6875,683713.6875,201198.515625,198193.28125,220446.859375
56,279537.0,266412.5,307477.40625,272585.53125,683370.75,200860.65625,197815.453125,220084.3125
57,279340.125,265158.9375,306653.96875,271534.1875,682406.3125,200366.953125,196868.1875,219045.859375
58,279395.75,264930.15625,306431.15625,271200.6875,682126.4375,200309.546875,196557.3125,218661.5
59,279659.5,266150.71875,307189.96875,272126.6875,682867.625,200810.5,197367.609375,219524.8125
