Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,280029.28125,267447.9375,313741.4375,275770.5625,682629.1875,201300.796875,199958.71875,221987.796875
1,279977.53125,267414.6875,313758.96875,275826.09375,682647.875,201265.484375,199983.21875,222045.015625
2,279861.5625,266810.46875,313392.5625,275404.4375,682224.0,201009.0625,199558.890625,221615.140625
3,279820.0625,266497.09375,313148.9375,275095.53125,682069.125,200888.453125,199299.96875,221315.453125
4,279903.125,266780.59375,313295.375,275249.3125,682208.6875,201019.703125,199469.296875,221464.765625
5,280017.03125,267430.78125,313725.625,275767.875,682618.75,201287.03125,199935.015625,221962.9375
6,279960.34375,267392.78125,313742.15625,275817.9375,682635.875,201251.453125,199959.78125,222018.71875
7,279848.59375,266799.65625,313381.3125,275399.78125,682215.125,201002.453125,199540.5625,221594.21875
8,279821.21875,266497.8125,313151.34375,275105.375,682068.25,200896.421875,199294.78125,221309.1875
9,279910.375,266799.46875,313304.6875,275268.53125,682222.9375,201035.09375,199479.140625,221474.859375
10,280022.03125,267444.34375,313736.625,275789.0625,682636.6875,201291.0625,199950.046875,221982.0625
11,279962.21875,267391.59375,313745.625,275833.875,682645.375,201241.4375,199968.90625,222035.359375
12,279856.1875,266809.125,313391.78125,275425.1875,682230.375,201000.3125,199562.734375,221623.375
13,279823.125,266517.5625,313165.21875,275136.40625,682083.125,200896.234375,199324.90625,221347.1875
14,279905.09375,266803.5,313311.03125,275291.78125,682219.625,201030.078125,199499.25,221505.625
15,280022.75,267463.75,313747.6875,275816.78125,682641.8125,201304.203125,199970.609375,222016.046875
16,279969.125,267427.375,313767.8125,275873.28125,682667.8125,201264.859375,200001.546875,222082.203125
17,279859.21875,266836.75,313408.65625,275455.65625,682242.125,201011.296875,199583.5625,221660.109375
18,279823.65625,266530.34375,313176.65625,275159.03125,682081.3125,200903.65625,199338.234375,221373.46875
19,279911.28125,266823.34375,313330.15625,275322.8125,682219.875,201049.125,199524.46875,221536.203125
20,280023.46875,267470.1875,313761.1875,275844.15625,682641.6875,201314.9375,199993.859375,222043.40625
21,279964.375,267428.0,313777.1875,275895.5625,682666.1875,201263.875,200018.4375,222108.3125
22,279857.53125,266844.96875,313424.9375,275484.5625,682250.125,201014.609375,199613.875,221699.359375
23,279826.25,266548.5,313196.78125,275188.625,682086.25,200909.375,199373.90625,221418.453125
24,279912.875,266841.9375,313349.21875,275350.78125,682227.875,201051.09375,199557.1875,221584.5625
25,280018.46875,267487.28125,313775.59375,275869.09375,682648.0625,201304.5625,200022.109375,222088.375
26,279957.3125,267434.875,313782.9375,275913.25,682665.125,201253.328125,200038.109375,222144.078125
27,279853.34375,266846.5,313429.84375,275503.9375,682244.5,201010.5,199630.953125,221732.71875
28,279820.875,266547.34375,313196.875,275207.125,682082.625,200905.0,199387.9375,221451.34375
29,279909.21875,266844.53125,313349.75,275369.84375,682231.0625,201041.703125,199571.40625,221617.640625
30,280027.21875,267499.875,313787.5625,275895.28125,682658.8125,201309.203125,200046.78125,222130.125
31,279974.9375,267465.28125,313809.21875,275951.4375,682692.125,201279.796875,200077.890625,222195.390625
32,279866.03125,266854.90625,313441.75,275523.625,682254.5625,201019.4375,199650.4375,221764.71875
33,279840.625,266559.75,313215.71875,275231.15625,682090.4375,200915.453125,199411.984375,221487.828125
34,279932.0,266874.03125,313380.40625,275405.34375,682245.375,201072.09375,199607.25,221667.0
35,280034.8125,267519.09375,313806.625,275919.25,682667.125,201328.4375,200072.171875,222170.8125
36,279969.90625,267461.78125,313811.1875,275958.75,682684.0,201276.578125,200086.390625,222223.203125
37,279862.28125,266875.09375,313453.90625,275542.125,682256.5625,201035.0,199675.390625,221808.265625
38,279830.25,266583.46875,313225.65625,275250.21875,682090.8125,200936.65625,199439.171875,221532.796875
39,279916.4375,266878.59375,313378.4375,275412.125,682242.6875,201076.390625,199624.875,221701.0625
40,280023.46875,267520.96875,313804.8125,275926.5625,682665.125,201329.6875,200090.328125,222204.953125
41,279964.375,267467.25,313811.0,275968.15625,682681.3125,201273.53125,200108.734375,222256.1875
42,279864.40625,266879.125,313458.46875,275554.46875,682256.875,201031.6875,199698.90625,221842.5
43,279831.875,266581.59375,313234.84375,275264.15625,682099.4375,200930.65625,199468.5,221571.6875
44,279910.09375,266869.28125,313383.09375,275418.21875,682242.625,201061.375,199648.390625,221734.140625
45,280024.375,267514.90625,313811.0,275931.6875,682662.0,201324.578125,200111.59375,222232.9375
46,279971.34375,267475.125,313823.6875,275976.1875,682683.8125,201287.390625,200132.078125,222288.46875
47,279860.9375,266892.28125,313467.75,275560.28125,682263.9375,201043.40625,199723.125,221876.296875
48,279823.1875,266593.125,313237.625,275262.90625,682098.5625,200938.703125,199486.28125,221597.078125
49,279901.4375,266877.6875,313382.375,275416.15625,682243.25,201075.5,199664.03125,221753.359375
