Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,281425.28125,268664.84375,318255.875,278643.375,682274.625,203023.140625,202200.6875,224451.84375
1,281560.5625,269263.53125,318642.1875,279085.3125,682602.5625,203275.171875,202592.375,224865.4375
2,281557.25,269468.25,318803.84375,279302.5,682769.3125,203345.359375,202767.078125,225077.96875
3,281466.21875,269071.90625,318576.125,279056.71875,682491.0,203176.734375,202519.59375,224840.5
4,281404.09375,268673.15625,318302.34375,278725.46875,682260.6875,203025.015625,202238.234375,224532.40625
5,281445.65625,268693.09375,318279.375,278668.34375,682283.125,203050.765625,202220.171875,224483.3125
6,281578.875,269283.28125,318661.6875,279106.5,682605.0625,203303.703125,202607.671875,224892.4375
7,281568.78125,269473.8125,318812.4375,279310.90625,682757.5625,203359.40625,202768.6875,225091.90625
8,281482.3125,269083.09375,318586.21875,279065.84375,682482.0,203189.96875,202523.71875,224855.34375
9,281421.25,268689.25,318313.09375,278736.625,682257.625,203044.59375,202249.6875,224550.640625
10,281464.28125,268714.125,318295.03125,278691.75,682301.1875,203076.25,202247.4375,224515.859375
11,281596.6875,269302.40625,318671.4375,279126.0,682614.0625,203314.15625,202624.296875,224915.59375
12,281585.875,269483.46875,318818.875,279324.75,682753.1875,203362.171875,202775.578125,225102.28125
13,281492.53125,269091.78125,318589.96875,279079.4375,682475.0625,203190.875,202528.09375,224861.0625
14,281429.125,268698.65625,318317.90625,278750.5,682252.0625,203047.375,202251.109375,224551.71875
15,281469.4375,268726.53125,318300.125,278703.1875,682294.8125,203085.09375,202247.09375,224514.796875
16,281593.0,269312.96875,318674.5625,279132.53125,682609.625,203326.140625,202623.140625,224913.359375
17,281582.1875,269493.03125,318824.75,279333.15625,682758.5,203378.984375,202783.4375,225110.515625
18,281491.96875,269094.625,318592.75,279084.53125,682480.125,203207.234375,202534.265625,224866.96875
19,281433.15625,268706.6875,318323.09375,278757.28125,682255.625,203059.96875,202258.796875,224561.1875
