Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,279540.21875,265888.40625,305721.71875,271714.875,689181.8125,200306.59375,196905.015625,218846.125
1,279410.0625,264913.875,305036.59375,270826.34375,688241.1875,199934.125,196092.40625,217948.5625
2,279527.8125,265024.46875,305028.90625,270759.03125,688014.625,200030.421875,196024.546875,217832.609375
3,279740.0625,266038.34375,305680.3125,271543.03125,688657.625,200459.21875,196725.40625,218579.78125
4,279708.65625,266334.8125,305911.0,271851.21875,688952.125,200540.578125,197012.125,218920.953125
5,279494.09375,265378.0625,305324.125,271144.5625,688243.0625,200136.09375,196346.5,218234.21875
6,279396.5625,264486.6875,304692.8125,270318.34375,687318.9375,199793.046875,195572.5,217374.65625
7,279514.84375,264683.28125,304739.21875,270320.3125,687123.875,199903.640625,195557.921875,217311.265625
8,279723.875,265806.5,305450.5625,271185.9375,687816.125,200358.71875,196325.75,218132.296875
9,279728.15625,266255.4375,305777.4375,271627.0,688219.25,200498.5625,196729.421875,218603.375
10,279550.5,265513.4375,305318.5,271086.8125,687660.6875,200157.203125,196214.703125,218084.46875
11,279469.0625,264839.84375,304832.46875,270458.53125,686940.9375,199897.375,195636.421875,217442.078125
12,279600.40625,265197.28125,305021.40625,270668.28125,686989.9375,200107.484375,195841.96875,217623.390625
13,279829.1875,266500.65625,305888.65625,271745.625,687953.9375,200662.4375,196845.828125,218708.796875
14,279818.09375,267051.6875,306322.28125,272344.75,688613.625,200843.21875,197450.3125,219407.140625
15,279650.1875,266388.46875,305944.78125,271916.6875,688273.0,200535.921875,197092.0625,219068.921875
16,279560.25,265730.0625,305516.8125,271381.03125,687752.75,200300.515625,196646.015625,218585.234375
17,279687.21875,266060.875,305702.9375,271591.0625,687906.625,200472.453125,196888.5625,218829.9375
18,279943.625,267435.0625,306622.0625,272741.0,689034.125,201039.015625,197988.546875,220035.859375
19,280021.0625,268467.4375,307375.3125,273750.6875,690178.375,201417.296875,198996.515625,221196.09375
20,279872.71875,268278.53125,307371.90625,273852.5,690516.5625,201329.140625,199194.46875,221493.546875
21,279863.78125,268282.5625,307444.25,274010.3125,690896.75,201366.15625,199481.375,221848.046875
22,280222.84375,270251.90625,308788.125,275775.75,692867.875,202210.15625,201283.8125,223858.1875
23,280627.3125,273367.46875,311002.46875,278708.90625,696287.375,203474.28125,204262.859375,227216.9375
24,280587.53125,274653.15625,312118.0625,280306.90625,698818.5,203926.421875,206149.703125,229441.921875
25,280294.71875,273866.0,311880.4375,280168.3125,699714.125,203595.875,206438.125,229921.953125
26,280154.1875,273094.875,311547.3125,279815.34375,700289.375,203336.0625,206506.25,230100.21875
27,280230.625,273284.59375,311781.1875,280138.09375,701495.5625,203476.34375,207163.125,230894.25
28,280404.78125,274360.15625,312626.34375,281237.09375,703603.0,203934.46875,208497.078125,232453.5
29,280355.4375,274602.28125,312978.09375,281757.34375,705211.875,204007.6875,209304.96875,233482.84375
30,280143.1875,273573.375,312479.625,281197.125,705612.0,203595.609375,209075.640625,233385.65625
31,279982.625,272481.28125,311855.5,280432.96875,705671.0625,203199.453125,208648.359375,233013.640625
32,280047.6875,272337.0625,311771.53125,280289.09375,706177.5625,203173.703125,208757.875,233194.953125
33,280216.59375,272998.59375,312265.59375,280879.28125,707115.25,203464.8125,209493.34375,234080.078125
34,280125.03125,272853.65625,312280.71875,280934.1875,707405.375,203383.890625,209729.828125,234460.515625
35,279891.0625,271589.4375,311521.03125,279995.40625,707377.5625,202844.765625,209002.328125,233793.625
36,279754.28125,270362.78125,310699.90625,278915.1875,707319.625,202378.0625,208129.265625,232906.0
37,279799.40625,269982.8125,310386.875,278445.0,707315.6875,202260.765625,207787.8125,232559.625
38,279900.53125,270197.8125,310482.375,278483.09375,707385.8125,202344.1875,207858.8125,232679.703125
39,279783.40625,269590.75,310084.59375,277942.4375,707345.75,202082.671875,207376.015625,232217.921875
40,279584.40625,268169.4375,309127.15625,276697.71875,706879.0625,201495.078125,206170.984375,230973.109375
41,279478.0,266939.3125,308207.6875,275460.3125,705936.9375,201004.59375,204954.859375,229663.109375
42,279542.46875,266669.75,307875.71875,274936.65625,705454.25,200926.1875,204385.703125,229020.984375
43,279679.0625,267122.65625,308065.4375,275080.6875,705622.25,201095.171875,204395.453125,229031.453125
44,279603.625,266865.0,307826.28125,274735.9375,705361.875,200936.109375,203952.609375,228582.890625
45,279396.90625,265540.34375,306897.96875,273532.53125,704076.9375,200382.234375,202677.9375,227223.46875
46,279294.1875,264393.53125,305998.625,272310.40625,702571.0625,199937.890625,201383.328125,225783.5625
47,279378.40625,264248.59375,305714.375,271844.6875,701778.375,199905.609375,200772.859375,225059.09375
48,279547.75,264875.25,305992.09375,272101.125,701788.125,200148.171875,200804.421875,225055.078125
49,279489.1875,264765.71875,305842.34375,271878.84375,701367.375,200043.828125,200404.671875,224616.53125
50,279317.875,263717.34375,305075.5625,270889.03125,700077.9375,199582.765625,199267.515625,223375.65625
51,279252.875,262910.4375,304395.0,269961.25,698769.375,199262.6875,198198.109375,222159.90625
52,279370.96875,263077.375,304322.59375,269782.25,698166.25,199343.59375,197824.484375,221680.234375
53,279533.25,263918.0625,304767.75,270283.84375,698290.625,199675.75,198073.65625,221902.140625
54,279501.4375,264077.90625,304817.8125,270341.5,698068.0625,199691.5625,197934.1875,221736.828125
55,279359.625,263326.53125,304271.90625,269656.90625,697078.8125,199356.015625,197097.0625,220818.265625
