Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,280694.21875,266402.6875,304039.15625,271365.03125,682423.375,198947.25,197217.234375,218901.1875
1,280602.375,265722.5625,303575.5,270766.4375,681900.5,198674.65625,196670.5,218288.3125
2,280655.40625,265702.0,303509.15625,270668.0,681843.8125,198680.46875,196564.921875,218145.703125
3,280820.90625,266479.03125,304011.625,271290.1875,682319.125,199018.59375,197117.0,218741.875
4,280840.75,266930.625,304349.59375,271734.46875,682748.9375,199184.71875,197538.921875,219227.796875
5,280710.3125,266415.28125,304050.15625,271376.03125,682432.75,198955.75,197230.28125,218913.0
6,280624.65625,265729.96875,303585.4375,270770.125,681897.1875,198691.453125,196684.546875,218298.140625
7,280666.03125,265655.3125,303478.21875,270623.59375,681814.0625,198674.734375,196543.28125,218110.75
8,280837.0625,266452.21875,303988.375,271263.5625,682307.0625,199016.28125,197101.0,218717.28125
9,280875.875,266976.75,304378.125,271776.3125,682783.9375,199212.703125,197568.234375,219259.890625
10,280737.21875,266470.0,304084.59375,271424.75,682475.9375,198988.921875,197265.859375,218954.21875
11,280626.34375,265743.75,303587.40625,270785.21875,681908.75,198699.421875,196695.0,218311.640625
12,280666.5625,265654.96875,303478.21875,270632.53125,681820.4375,198689.5,196552.84375,218121.75
13,280845.5625,266464.1875,304005.28125,271287.6875,682325.125,199040.421875,197125.40625,218745.53125
14,280885.0,266986.59375,304394.03125,271794.375,682799.0,199232.8125,197587.640625,219282.96875
15,280746.3125,266472.59375,304092.1875,271430.3125,682478.0,199003.140625,197272.65625,218962.4375
16,280633.40625,265750.53125,303595.53125,270792.8125,681917.625,198717.5625,196698.671875,218319.59375
17,280671.59375,265660.875,303482.25,270638.5,681827.6875,198700.40625,196549.53125,218127.5625
18,280849.5,266482.875,304005.03125,271291.4375,682331.75,199053.109375,197114.953125,218742.765625
19,280875.25,266991.5,304379.90625,271785.15625,682794.125,199230.5,197565.828125,219266.25
20,280734.71875,266466.96875,304072.15625,271417.0625,682467.1875,198989.0,197247.8125,218938.390625
21,280625.375,265738.03125,303577.28125,270782.90625,681905.0,198699.6875,196674.625,218295.546875
22,280661.125,265649.96875,303469.28125,270634.75,681820.9375,198694.859375,196535.859375,218108.875
23,280839.21875,266473.40625,303998.65625,271293.15625,682332.0,199054.71875,197113.609375,218734.546875
24,280876.59375,266997.21875,304387.21875,271801.15625,682810.875,199251.0625,197581.03125,219279.03125
25,280740.4375,266482.96875,304085.46875,271435.9375,682486.75,199026.46875,197268.375,218960.734375
26,280625.375,265756.25,303586.0625,270791.125,681913.375,198745.375,196693.484375,218309.234375
27,280670.5,265680.71875,303486.0,270647.53125,681835.4375,198739.03125,196562.234375,218129.796875
28,280841.28125,266491.90625,304007.96875,271297.71875,682340.75,199076.171875,197129.96875,218749.46875
29,280870.0625,267002.40625,304386.0625,271791.6875,682810.625,199258.03125,197585.140625,219279.203125
30,280731.21875,266484.03125,304084.15625,271428.6875,682494.4375,199030.21875,197274.625,218961.09375
31,280628.9375,265765.75,303593.3125,270799.34375,681924.375,198755.390625,196708.6875,218319.6875
32,280664.25,265676.5,303477.96875,270643.59375,681822.8125,198737.78125,196560.265625,218120.9375
33,280838.59375,266482.6875,303998.75,271291.71875,682320.8125,199079.671875,197123.265625,218732.21875
34,280870.5,266985.96875,304374.71875,271784.09375,682782.5,199258.390625,197572.796875,219253.546875
35,280739.0,266473.75,304081.28125,271432.4375,682471.9375,199039.703125,197270.421875,218943.296875
36,280628.65625,265757.15625,303586.25,270795.15625,681903.8125,198760.484375,196695.453125,218300.015625
37,280670.6875,265680.71875,303484.84375,270655.40625,681822.1875,198761.28125,196561.96875,218120.484375
38,280844.84375,266495.9375,304010.21875,271309.15625,682330.5625,199114.53125,197134.796875,218741.6875
39,280876.6875,267001.15625,304390.09375,271804.75,682800.75,199306.578125,197592.828125,219273.125
40,280738.8125,266475.1875,304087.0,271437.375,682480.125,199081.359375,197279.71875,218951.53125
41,280630.46875,265743.375,303581.75,270790.40625,681904.25,198789.09375,196697.5,218294.65625
42,280676.21875,265662.375,303473.3125,270638.34375,681812.0,198780.6875,196554.90625,218101.265625
43,280847.71875,266478.9375,304000.625,271295.125,682321.8125,199127.765625,197129.078125,218725.0625
