EEG 1_theta_mean,EEG 1_theta_std,EEG 2_theta_mean,EEG 2_theta_std,EEG 3_theta_mean,EEG 3_theta_std,EEG 4_theta_mean,EEG 4_theta_std,EEG 5_theta_mean,EEG 5_theta_std,EEG 6_theta_mean,EEG 6_theta_std,EEG 7_theta_mean,EEG 7_theta_std,EEG 8_theta_mean,EEG 8_theta_std,EEG 1_alpha_mean,EEG 1_alpha_std,EEG 2_alpha_mean,EEG 2_alpha_std,EEG 3_alpha_mean,EEG 3_alpha_std,EEG 4_alpha_mean,EEG 4_alpha_std,EEG 5_alpha_mean,EEG 5_alpha_std,EEG 6_alpha_mean,EEG 6_alpha_std,EEG 7_alpha_mean,EEG 7_alpha_std,EEG 8_alpha_mean,EEG 8_alpha_std,EEG 1_beta_mean,EEG 1_beta_std,EEG 2_beta_mean,EEG 2_beta_std,EEG 3_beta_mean,EEG 3_beta_std,EEG 4_beta_mean,EEG 4_beta_std,EEG 5_beta_mean,EEG 5_beta_std,EEG 6_beta_mean,EEG 6_beta_std,EEG 7_beta_mean,EEG 7_beta_std,EEG 8_beta_mean,EEG 8_beta_std,EEG 1_gamma_mean,EEG 1_gamma_std,EEG 2_gamma_mean,EEG 2_gamma_std,EEG 3_gamma_mean,EEG 3_gamma_std,EEG 4_gamma_mean,EEG 4_gamma_std,EEG 5_gamma_mean,EEG 5_gamma_std,EEG 6_gamma_mean,EEG 6_gamma_std,EEG 7_gamma_mean,EEG 7_gamma_std,EEG 8_gamma_mean,EEG 8_gamma_std,label
-0.0737000246974868,8.583146596494084,-0.5680263025021656,16.08122670763243,-0.4089136707748732,11.754418614249534,-0.5256153461008124,15.960482410398576,-0.3706902077891717,10.67150118966267,-0.2615821317075522,8.778135861087426,-0.5454613996700887,15.977196954180226,-0.5837748163051085,17.813830943195445,-0.0330763355479121,4.8524346374115215,-0.1971892811373098,9.964784471206926,-0.1377844138124161,6.991780235658639,-0.1530705183545493,8.338674021319427,-0.1473392484022597,7.453666313926104,-0.0830960049222324,5.501718115357598,-0.1293595370051868,7.489844949220664,-0.1364423613123548,8.042922723848097,-0.0392347144689628,5.963800173395484,-0.2597098891507853,12.138872517547023,-0.1759995630630392,8.280616463802007,-0.2044531916508271,9.793529398692222,-0.186343104690421,9.665351707577203,-0.090429502262682,7.542003375551683,-0.1874384277635308,9.70180384581534,-0.1995413735912313,9.924834302424312,-0.0206173408783008,5.0003768044848815,-0.138116147070073,12.315677975358488,-0.0905309481584313,7.359041075811822,-0.1089220235751033,8.892672298577175,-0.084469925780284,7.805765807538113,-0.0561154891125651,5.651035521584217,-0.1013307632132015,8.444292223912406,-0.1066306559436174,8.87110410304193,0
