EEG 1_theta_mean,EEG 1_theta_std,EEG 2_theta_mean,EEG 2_theta_std,EEG 3_theta_mean,EEG 3_theta_std,EEG 4_theta_mean,EEG 4_theta_std,EEG 5_theta_mean,EEG 5_theta_std,EEG 6_theta_mean,EEG 6_theta_std,EEG 7_theta_mean,EEG 7_theta_std,EEG 8_theta_mean,EEG 8_theta_std,EEG 1_alpha_mean,EEG 1_alpha_std,EEG 2_alpha_mean,EEG 2_alpha_std,EEG 3_alpha_mean,EEG 3_alpha_std,EEG 4_alpha_mean,EEG 4_alpha_std,EEG 5_alpha_mean,EEG 5_alpha_std,EEG 6_alpha_mean,EEG 6_alpha_std,EEG 7_alpha_mean,EEG 7_alpha_std,EEG 8_alpha_mean,EEG 8_alpha_std,EEG 1_beta_mean,EEG 1_beta_std,EEG 2_beta_mean,EEG 2_beta_std,EEG 3_beta_mean,EEG 3_beta_std,EEG 4_beta_mean,EEG 4_beta_std,EEG 5_beta_mean,EEG 5_beta_std,EEG 6_beta_mean,EEG 6_beta_std,EEG 7_beta_mean,EEG 7_beta_std,EEG 8_beta_mean,EEG 8_beta_std,EEG 1_gamma_mean,EEG 1_gamma_std,EEG 2_gamma_mean,EEG 2_gamma_std,EEG 3_gamma_mean,EEG 3_gamma_std,EEG 4_gamma_mean,EEG 4_gamma_std,EEG 5_gamma_mean,EEG 5_gamma_std,EEG 6_gamma_mean,EEG 6_gamma_std,EEG 7_gamma_mean,EEG 7_gamma_std,EEG 8_gamma_mean,EEG 8_gamma_std,label
-0.0643057594308728,7.732713936728532,-0.7099283069967389,15.984608937053306,-0.5385292252340255,12.674986433714848,-0.6778123471069483,17.16968433159638,-0.6068907427799306,15.091487178122774,-0.2786461411925757,10.500898411780469,-0.9234975894165632,27.131359396218254,-0.9434815995292204,25.30759640967857,-0.0054322574413909,4.170559243925812,-0.2649354561121408,8.758713761380674,-0.1841017074003448,6.676283019415372,-0.2501649177915578,8.481038058849572,-0.2507671378960687,8.317668062105193,-0.0929828274443207,5.94882420531967,-0.250229457565835,9.640154526193577,-0.2430932829110972,8.830647830965225,-0.0582940018319439,4.9709306580081725,-0.4422780397258485,12.148420116020432,-0.331319211973955,9.46518705211519,-0.4269954914869031,11.455236498578902,-0.3862371076644105,10.804909832257172,-0.1727729495185785,8.455056390095226,-0.3766792742190282,11.859117335907133,-0.4492040668708553,12.294945428983482,-0.0235383585620353,2.301904224827056,-0.2396394962899957,11.263859039836053,-0.1730705454990112,8.403129497907768,-0.2220469352836289,10.703388771738968,-0.2023291830574454,10.283967330546592,-0.0965888499733688,5.551125748119159,-0.2012989698025223,10.18354710130675,-0.2375305160612479,11.65935927442452,0
