Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,289894.0,273965.96875,309322.9375,277984.28125,681541.375,204533.765625,203509.328125,228076.671875
1,290031.25,274597.375,309746.5625,278488.25,681928.25,204786.25,203939.921875,228531.3125
2,290042.34375,274794.6875,309927.4375,278714.375,682115.125,204856.703125,204101.75,228735.34375
3,289948.625,274217.84375,309555.75,278265.28125,681664.5625,204568.0,203616.796875,228245.125
4,289956.84375,273859.03125,309272.53125,277901.84375,681401.8125,204428.4375,203266.234375,227834.921875
5,289981.875,274026.84375,309322.78125,277961.03125,681493.1875,204521.328125,203349.390625,227864.515625
6,289993.4375,274575.0,309703.0,278445.34375,681894.375,204755.75,203800.796875,228340.515625
7,289977.59375,274735.3125,309855.0,278634.28125,682076.1875,204795.453125,203971.125,228550.53125
8,289942.1875,274279.25,309583.9375,278316.6875,681718.9375,204589.015625,203628.515625,228192.453125
9,289974.46875,273981.34375,309346.90625,278016.28125,681487.125,204471.890625,203335.171875,227838.671875
10,289927.4375,274072.53125,309356.28125,278019.78125,681567.5,204557.09375,203413.3125,227874.96875
11,290046.4375,274674.15625,309751.75,278492.8125,681930.625,204782.21875,203823.875,228329.25
12,290140.21875,274880.0625,309971.40625,278771.15625,682146.9375,204864.921875,204014.578125,228575.5625
13,290042.34375,274434.65625,309722.0625,278483.71875,681809.4375,204675.46875,203698.25,228259.515625
14,289973.84375,274084.96875,309455.8125,278134.65625,681585.0,204598.046875,203452.375,227951.0625
15,290170.53125,274326.625,309600.90625,278270.46875,681669.75,204769.96875,203605.53125,228059.859375
16,290163.3125,274918.59375,309952.46875,278710.0,682000.5,204970.875,203995.984375,228483.125
17,290158.375,274950.15625,310047.40625,278822.375,682121.6875,204941.90625,204088.78125,228627.15625
18,290109.21875,274506.25,309771.59375,278497.03125,681730.75,204706.765625,203699.765625,228244.9375
19,290029.1875,274049.46875,309479.75,278176.78125,681519.8125,204557.0,203406.96875,227907.78125
20,290033.5625,274176.15625,309486.5625,278180.0,681581.3125,204603.3125,203449.25,227903.40625
21,290037.5,274699.65625,309837.84375,278633.46875,681940.5,204813.328125,203853.46875,228337.46875
22,290050.03125,274788.15625,309907.5,278701.59375,681966.4375,204765.234375,203884.484375,228404.265625
23,289949.34375,274268.34375,309602.78125,278330.65625,681606.0,204550.125,203534.546875,228031.25
24,289955.34375,274001.03125,309385.71875,278048.75,681462.8125,204478.15625,203306.65625,227732.8125
25,290000.40625,274155.15625,309431.84375,278086.1875,681566.9375,204565.953125,203402.765625,227773.859375
26,290120.90625,274706.09375,309815.9375,278544.5,681931.125,204778.90625,203819.390625,228209.796875
27,290192.96875,275017.65625,310030.34375,278799.59375,682114.75,204901.84375,203991.953125,228425.359375
28,290116.1875,274532.71875,309798.21875,278541.0,681842.9375,204748.875,203749.21875,228177.703125
29,290046.8125,274122.78125,309505.15625,278182.21875,681557.125,204596.875,203443.171875,227813.28125
30,290068.53125,274208.4375,309539.40625,278223.71875,681656.0625,204712.03125,203557.171875,227876.578125
31,290254.21875,274829.8125,309943.0625,278664.65625,682002.1875,204921.25,203968.078125,228310.203125
32,290207.09375,275044.3125,310072.25,278828.09375,682139.75,204908.640625,204086.8125,228469.4375
33,290055.28125,274560.4375,309770.25,278491.75,681801.1875,204713.5625,203764.953125,228136.484375
34,290046.875,274129.9375,309518.75,278184.28125,681570.0625,204617.171875,203510.671875,227819.359375
35,290069.25,274240.4375,309541.625,278208.34375,681625.6875,204676.71875,203569.59375,227837.0625
36,290118.15625,274740.15625,309852.40625,278591.09375,681883.8125,204825.40625,203883.59375,228181.640625
37,290128.15625,274796.28125,309938.0625,278708.46875,681938.6875,204833.984375,203925.875,228266.9375
38,290118.9375,274447.96875,309756.21875,278495.0625,681678.5,204728.40625,203671.25,228012.5625
39,289983.15625,274058.875,309421.46875,278089.59375,681404.0625,204550.03125,203323.015625,227610.328125
40,289902.5,273954.4375,309308.28125,277943.40625,681409.75,204500.859375,203251.3125,227487.21875
41,290024.8125,274577.6875,309672.625,278364.875,681724.125,204691.109375,203583.546875,227841.53125
42,290006.84375,274815.59375,309864.46875,278618.09375,681936.3125,204785.078125,203792.484375,228094.015625
43,289877.375,274274.78125,309579.28125,278323.75,681647.125,204572.203125,203474.28125,227770.359375
44,289823.71875,273873.625,309280.75,277945.84375,681445.0625,204411.71875,203171.640625,227403.078125
45,289956.59375,274039.65625,309363.71875,278012.71875,681531.375,204538.234375,203288.765625,227472.546875
46,290079.6875,274741.5625,309822.09375,278589.90625,681952.5625,204841.40625,203766.921875,227969.203125
47,289993.5,274918.25,309966.21875,278791.8125,682171.1875,204874.84375,203944.84375,228196.390625
48,289945.6875,274527.71875,309722.40625,278484.34375,681863.75,204686.734375,203642.640625,227894.1875
49,289919.75,274178.21875,309438.0,278103.0,681543.4375,204552.359375,203314.515625,227516.71875
50,289943.34375,274163.84375,309452.59375,278126.53125,681592.3125,204652.765625,203379.6875,227541.9375
51,290125.03125,274893.3125,309981.0625,278745.5,682139.25,205000.734375,203956.015625,228154.90625
52,290216.6875,275239.65625,310237.75,279031.0625,682433.3125,205120.0,204196.34375,228447.796875
53,290223.375,274851.46875,310080.9375,278875.125,682233.1875,204999.84375,203985.875,228247.984375
54,289956.21875,274391.625,309713.03125,278479.875,681813.0625,204800.90625,203650.234375,227870.328125
55,289923.34375,274420.0625,309629.0,278330.71875,681689.4375,204753.96875,203626.375,227805.234375
56,290097.3125,275002.09375,309989.5625,278740.9375,681964.8125,204943.78125,203936.34375,228138.90625
57,290112.0625,275134.78125,310109.71875,278908.84375,682040.0,204924.203125,203996.15625,228238.859375
58,289977.96875,274587.15625,309796.34375,278559.34375,681629.0625,204691.390625,203616.625,227840.546875
59,289893.1875,274198.34375,309522.9375,278217.375,681441.25,204589.8125,203386.046875,227545.328125
60,290026.25,274447.78125,309638.09375,278311.78125,681571.9375,204733.578125,203538.21875,227649.046875
61,290181.1875,275037.59375,310075.65625,278861.1875,681998.4375,204997.96875,204000.453125,228146.59375
62,290189.03125,275281.6875,310267.4375,279108.40625,682253.125,205051.421875,204189.453125,228386.203125
63,289947.1875,274715.5625,309928.5,278777.0625,681906.9375,204801.265625,203834.515625,228042.96875
64,289874.78125,274359.53125,309652.59375,278458.125,681580.25,204637.734375,203546.4375,227719.5
65,289822.3125,274289.0,309533.9375,278303.625,681544.125,204574.0,203473.125,227618.109375
66,290162.21875,275250.46875,310158.625,278993.0625,682159.875,205017.984375,204097.984375,228280.875
67,290287.46875,275577.25,310523.0625,279438.46875,682639.9375,205264.84375,204506.046875,228749.28125
68,290225.15625,275125.5,310292.375,279153.09375,682405.3125,205131.625,204244.171875,228507.703125
69,290026.5,274565.71875,309912.125,278728.78125,681959.4375,204898.8125,203868.578125,228107.515625
70,290047.96875,274682.84375,309938.4375,278752.46875,681956.125,205001.71875,203949.75,228170.734375
71,290273.8125,275526.5625,310475.59375,279372.59375,682568.1875,205334.671875,204507.65625,228788.71875
72,290171.875,275527.65625,310593.78125,279593.875,682859.0625,205311.15625,204661.703125,229024.484375
73,290015.59375,275046.71875,310264.03125,279208.34375,682520.3125,205061.078125,204269.203125,228651.03125
74,290035.28125,274623.125,309869.40625,278701.6875,681874.9375,204814.765625,203736.875,228065.5
75,289996.03125,274544.25,309800.46875,278636.78125,681713.125,204813.78125,203716.40625,227989.234375
76,290136.21875,275138.09375,310246.96875,279177.0625,682223.75,205077.53125,204223.078125,228518.796875
77,289997.53125,275279.53125,310354.34375,279353.71875,682407.125,205034.796875,204338.046875,228683.84375
78,289893.5625,274845.65625,310079.15625,279036.34375,682089.6875,204846.953125,204017.34375,228357.6875
79,289967.21875,274506.34375,309866.53125,278758.53125,681764.375,204797.59375,203780.59375,228066.125
80,289989.75,274654.5,309872.53125,278746.21875,681719.375,204860.359375,203830.390625,228073.90625
81,290052.53125,275245.75,310283.90625,279283.71875,682221.5625,205091.484375,204301.125,228585.40625
82,289963.5625,275297.96875,310401.8125,279467.09375,682480.0625,205106.5,204453.46875,228801.765625
83,289861.5625,274830.4375,310120.28125,279122.78125,682221.6875,204884.6875,204148.859375,228496.53125
84,289800.84375,274354.53125,309761.75,278667.09375,681763.4375,204647.125,203759.3125,228051.46875
85,289971.25,274641.53125,309926.25,278808.6875,681857.0,204907.03125,203953.78125,228203.8125
86,290234.09375,275385.9375,310423.46875,279342.28125,682378.5,205262.96875,204460.71875,228740.078125
87,290325.125,275595.59375,310629.90625,279612.65625,682605.9375,205338.328125,204616.015625,228948.125
88,290130.75,274974.3125,310355.6875,279361.0625,682363.1875,205175.25,204340.546875,228691.53125
89,290080.6875,274621.15625,310077.4375,279026.9375,682033.9375,205033.359375,204052.578125,228381.28125
90,289933.0625,274564.1875,309933.6875,278845.34375,681918.5625,204952.453125,203982.390625,228282.21875
91,290056.625,275074.09375,310228.0,279166.0625,682205.125,205087.015625,204250.078125,228575.75
92,290059.84375,275253.53125,310285.3125,279199.9375,682167.5,205063.046875,204196.96875,228550.265625
93,290005.75,274660.5625,310052.0625,278986.96875,681863.5,204921.78125,203935.53125,228271.5
94,289867.0,274172.15625,309724.5625,278621.75,681524.75,204785.796875,203642.546875,227916.09375
95,289783.75,274078.28125,309556.84375,278395.46875,681434.5625,204683.34375,203502.8125,227714.21875
96,289934.875,274653.15625,309917.40625,278823.8125,681753.25,204859.65625,203855.25,228086.234375
97,290084.4375,274974.125,310222.46875,279195.03125,682099.625,205035.328125,204151.90625,228433.9375
98,289851.71875,274538.96875,309886.46875,278816.84375,681742.625,204774.0,203775.59375,228061.46875
99,289783.0625,274225.875,309598.59375,278463.40625,681461.25,204635.859375,203461.140625,227706.34375
100,289835.0,274219.34375,309652.21875,278522.59375,681606.0,204753.078125,203586.84375,227804.96875
101,290039.1875,274960.8125,310154.15625,279081.5625,682110.625,205116.6875,204110.421875,228367.609375
102,290221.21875,275323.96875,310507.59375,279504.03125,682536.125,205342.71875,204460.265625,228784.953125
103,290236.6875,274906.625,310329.65625,279318.40625,682298.75,205230.234375,204208.140625,228552.3125
104,290086.0625,274332.28125,309931.09375,278880.3125,681783.3125,204932.0625,203772.734375,228091.6875
105,290041.34375,274431.25,309889.59375,278819.34375,681706.625,204946.375,203779.34375,228090.359375
106,290052.6875,274824.0,310131.28125,279137.625,681973.9375,205023.4375,204032.453125,228411.140625
107,290028.28125,275006.3125,310285.84375,279350.0625,682188.75,205063.9375,204180.0625,228631.625
108,290002.09375,274612.375,310034.71875,279066.28125,681861.25,204845.078125,203867.59375,228318.25
109,289901.96875,274207.46875,309745.5625,278749.15625,681529.125,204747.890625,203582.734375,227968.21875
110,289976.0,274329.5,309765.78125,278769.90625,681542.875,204847.40625,203651.765625,227977.4375
111,290053.5,274916.09375,310126.625,279188.15625,681914.125,205051.96875,204062.578125,228400.6875
112,290108.5,275132.8125,310323.21875,279441.34375,682152.75,205110.171875,204243.8125,228631.71875
113,290010.78125,274637.6875,309997.625,279075.3125,681703.5625,204847.578125,203799.90625,228199.078125
114,289887.75,274225.34375,309689.5,278701.15625,681455.25,204729.375,203509.328125,227864.328125
115,289864.59375,274195.46875,309642.75,278647.9375,681518.6875,204750.84375,203525.34375,227841.09375
116,289974.375,274812.375,310027.84375,279100.78125,681915.5625,204978.828125,203943.5,228290.53125
117,290006.375,274999.59375,310202.8125,279329.40625,682138.875,204998.40625,204114.359375,228513.0625
118,290015.25,274588.78125,310024.6875,279123.9375,681923.5,204914.453125,203908.625,228305.109375
119,289958.375,274151.59375,309697.90625,278715.28125,681537.875,204776.328125,203568.34375,227899.296875
120,289952.46875,274135.75,309615.40625,278611.28125,681504.5625,204750.75,203513.890625,227787.0
121,290038.3125,274755.34375,309950.75,279003.78125,681798.625,204937.171875,203848.90625,228149.984375
122,289934.78125,274932.8125,310068.15625,279172.6875,681974.9375,204940.109375,203971.5625,228332.109375
123,289858.875,274351.40625,309789.90625,278877.46875,681643.8125,204764.4375,203638.796875,228011.140625
124,289925.84375,274034.53125,309618.625,278668.40625,681451.8125,204758.96875,203448.8125,227775.46875
125,289935.03125,274102.59375,309587.15625,278601.0,681510.5625,204814.046875,203467.3125,227740.140625
126,290058.59375,274758.375,310007.34375,279095.59375,681947.0,205074.5,203941.4375,228235.375
127,290145.5,274972.34375,310232.3125,279396.28125,682207.1875,205129.65625,204156.28125,228505.5625
128,289955.875,274506.4375,309892.5625,278992.78125,681806.375,204892.90625,203760.84375,228120.390625
129,289898.46875,274045.71875,309606.28125,278678.625,681523.6875,204754.59375,203480.90625,227795.765625
130,290025.0625,274216.65625,309667.78125,278748.0,681572.75,204819.59375,203553.234375,227848.6875
131,290061.375,274831.6875,309964.96875,279101.5,681795.8125,204975.609375,203818.140625,228158.21875
132,290041.875,274922.28125,310062.15625,279250.5625,681851.4375,204946.015625,203858.640625,228255.40625
133,289977.5,274420.53125,309814.3125,278980.0,681524.6875,204791.078125,203562.171875,227956.6875
134,289877.09375,274018.625,309562.09375,278697.03125,681364.1875,204672.515625,203355.828125,227701.96875
135,289975.8125,274206.375,309600.8125,278754.15625,681435.625,204735.90625,203399.90625,227698.21875
136,290070.5,274810.96875,309999.75,279254.5625,681884.5,204969.796875,203882.34375,228200.328125
137,289873.0,275007.03125,310061.0,279348.8125,682032.5,204918.921875,203973.453125,228341.765625
138,289700.25,274388.78125,309728.0625,279004.15625,681713.3125,204654.90625,203633.4375,228019.453125
139,289809.5,274133.25,309562.03125,278761.03125,681428.125,204628.984375,203424.75,227777.15625
140,289973.84375,274359.1875,309726.875,278897.75,681554.6875,204878.6875,203641.203125,227955.53125
141,290164.0,275019.375,310192.6875,279462.09375,682043.25,205180.890625,204135.8125,228486.96875
142,290229.625,275365.1875,310482.65625,279810.15625,682426.5,205357.015625,204449.1875,228856.484375
143,290142.46875,274902.40625,310247.9375,279568.9375,682195.375,205155.5,204192.21875,228618.21875
144,290052.34375,274357.65625,309885.59375,279158.28125,681732.8125,204950.390625,203808.84375,228201.390625
145,289986.71875,274393.4375,309786.96875,279000.375,681569.1875,204938.328125,203730.265625,228096.703125
146,290169.375,275070.875,310234.28125,279541.125,682018.0,205220.40625,204171.390625,228590.765625
147,290097.75,275191.21875,310383.65625,279752.125,682294.75,205203.59375,204344.671875,228852.015625
148,289988.25,274803.34375,310133.34375,279466.1875,682027.1875,205025.234375,204035.9375,228572.796875
149,289862.09375,274273.71875,309838.8125,279147.28125,681712.9375,204938.0625,203781.40625,228281.953125
150,289902.21875,274225.78125,309733.40625,278970.625,681535.0,204855.265625,203700.046875,228146.765625
151,290007.71875,274763.65625,309982.40625,279242.0625,681665.625,204952.1875,203884.9375,228340.78125
152,290048.59375,274869.34375,310100.15625,279395.84375,681716.5,204945.5625,203930.4375,228424.015625
153,290107.34375,274631.53125,310032.84375,279333.4375,681602.25,204928.046875,203810.28125,228307.96875
154,289972.6875,274226.6875,309693.1875,278926.71875,681342.6875,204758.078125,203458.734375,227911.09375
155,289858.40625,274242.40625,309597.875,278802.09375,681362.5,204761.125,203440.140625,227843.234375
156,290024.0,274881.125,310021.75,279300.875,681777.5,205032.5625,203891.734375,228309.40625
157,290070.3125,275164.46875,310283.1875,279631.4375,682099.4375,205153.078125,204161.015625,228621.515625
158,289903.03125,274714.65625,310008.96875,279319.65625,681848.5625,204956.828125,203886.09375,228349.71875
159,289766.15625,274078.34375,309635.0625,278919.125,681488.375,204733.578125,203525.15625,227949.890625
160,289783.3125,274094.8125,309556.3125,278828.0,681439.125,204663.046875,203454.890625,227841.53125
161,289924.75,274804.34375,309986.4375,279277.1875,681884.6875,204950.84375,203911.9375,228322.453125
162,290095.25,275172.96875,310397.625,279771.0,682396.375,205265.90625,204350.296875,228819.921875
163,289973.21875,274664.875,310098.8125,279415.25,682093.125,205027.015625,204017.34375,228506.09375
164,290039.90625,274389.9375,309859.21875,279083.34375,681693.875,204922.234375,203696.90625,228145.703125
165,290150.875,274633.3125,309970.6875,279186.96875,681720.0,205109.09375,203824.765625,228235.90625
166,290171.34375,275314.6875,310436.0625,279765.0,682349.375,205442.3125,204413.78125,228855.59375
167,290083.375,275397.28125,310535.9375,279912.4375,682608.8125,205365.953125,204536.4375,229045.21875
168,290102.15625,274932.8125,310265.5625,279581.25,682228.125,205166.140625,204122.9375,228646.5625
169,289970.1875,274353.5625,309862.6875,279117.875,681696.875,204906.59375,203670.796875,228148.015625
170,289950.40625,274333.15625,309809.78125,279046.25,681600.8125,204906.3125,203672.0625,228097.234375
171,290047.78125,274886.6875,310165.6875,279476.65625,681959.6875,205093.984375,204041.578125,228487.859375
172,290066.46875,275108.9375,310210.03125,279481.21875,681890.625,205036.40625,203966.46875,228429.75
173,290023.28125,274779.40625,310079.15625,279347.375,681717.875,204998.5,203819.390625,228261.5625
174,289821.21875,274361.34375,309771.6875,278997.09375,681466.8125,204867.6875,203580.328125,227963.9375
175,289816.65625,274227.40625,309684.40625,278896.84375,681496.9375,204853.75,203579.15625,227909.578125
176,290042.6875,274973.9375,310150.0625,279419.96875,681935.375,205127.15625,204039.96875,228387.625
177,290018.46875,275187.8125,310335.3125,279680.78125,682200.3125,205207.703125,204231.921875,228626.96875
178,289880.15625,274747.03125,310021.125,279306.15625,681850.625,204958.890625,203858.296875,228257.453125
179,289788.25,274283.0,309723.03125,278943.875,681524.8125,204837.46875,203574.328125,227921.28125
180,289853.6875,274177.78125,309644.375,278824.4375,681467.875,204805.828125,203498.421875,227797.015625
181,290027.65625,274918.0625,310134.59375,279369.5625,681979.75,205148.078125,204018.6875,228330.59375
182,290181.09375,275320.65625,310458.875,279752.75,682357.125,205314.109375,204331.609375,228689.375
183,290116.53125,274907.4375,310241.25,279514.9375,682087.375,205170.78125,204052.921875,228421.703125
184,289884.625,274372.25,309844.1875,279050.1875,681673.9375,204965.78125,203706.921875,228027.859375
185,289969.46875,274399.15625,309836.5,279013.8125,681597.0625,205006.984375,203726.328125,227996.828125
186,290092.65625,275047.09375,310231.3125,279477.1875,681990.125,205267.171875,204121.5,228424.734375
187,290057.96875,275211.9375,310358.0,279655.5625,682183.6875,205190.640625,204233.984375,228589.78125
188,289925.84375,274839.03125,310128.0625,279389.5625,681933.6875,205025.046875,203954.765625,228319.859375
189,289904.46875,274409.59375,309853.40625,279054.65625,681582.75,204892.1875,203640.3125,227964.203125
190,289931.71875,274390.21875,309741.0,278871.90625,681394.125,204836.21875,203491.28125,227764.90625
191,289978.84375,274975.5625,310079.875,279303.3125,681710.6875,205014.140625,203852.484375,228136.125
192,289961.6875,275244.65625,310379.375,279715.03125,682170.5625,205171.328125,204229.78125,228562.953125
193,289832.9375,274786.625,310118.03125,279437.84375,681933.5,204944.40625,203945.1875,228296.796875
194,289832.59375,274457.0,309881.375,279108.5625,681640.6875,204901.484375,203713.546875,228019.90625
195,289950.15625,274612.28125,309942.4375,279157.125,681652.3125,204994.65625,203810.1875,228074.703125
196,290177.78125,275337.84375,310456.4375,279762.125,682204.25,205332.171875,204343.0625,228645.03125
197,290251.71875,275699.46875,310739.875,280110.375,682597.1875,205447.046875,204626.921875,228987.90625
198,289991.46875,275227.5,310427.65625,279767.9375,682336.8125,205212.53125,204303.359375,228682.578125
199,289925.5625,274805.21875,310121.875,279385.65625,681989.6875,205053.84375,203987.84375,228333.265625
200,290068.4375,274828.375,310166.59375,279413.71875,682004.4375,205190.0,204066.875,228377.703125
