Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,291297.34375,276058.1875,311825.90625,280251.90625,682045.25,205266.0,208296.28125,227465.125
1,291254.59375,276092.6875,311908.875,280377.625,682170.625,205278.078125,208403.203125,227622.125
2,291174.84375,275650.03125,311648.6875,280072.5625,681859.9375,205117.765625,208105.84375,227331.015625
3,291151.4375,275355.8125,311428.125,279792.96875,681699.625,205028.453125,207888.671875,227068.15625
4,291270.78125,275619.46875,311575.71875,279943.1875,681841.3125,205170.34375,208063.09375,227215.59375
5,291328.4375,276148.5625,311918.15625,280355.4375,682171.1875,205331.265625,208421.359375,227617.84375
6,291246.1875,276113.78125,311926.75,280392.8125,682202.625,205265.109375,208430.5625,227674.609375
7,291137.125,275621.4375,311617.21875,280029.03125,681845.25,205038.109375,208076.953125,227310.1875
8,291138.28125,275347.75,311414.1875,279761.15625,681693.25,204969.625,207859.4375,227044.828125
9,291345.15625,275685.1875,311652.53125,280006.5,681888.375,205207.0,208116.484375,227284.0
10,291391.40625,276203.125,311991.375,280418.65625,682220.0,205373.015625,208463.640625,227686.765625
11,291350.4375,276220.46875,312043.5,280496.875,682292.0625,205358.984375,208499.9375,227784.671875
12,291265.6875,275762.34375,311771.1875,280175.5625,681952.125,205191.796875,208175.578125,227468.703125
13,291228.5,275450.03125,311537.90625,279889.625,681759.5,205099.53125,207935.0625,227188.59375
14,291297.59375,275656.125,311632.40625,279986.90625,681867.4375,205195.640625,208041.640625,227282.296875
15,291365.03125,276169.5,311972.875,280394.0625,682190.375,205368.203125,208390.59375,227678.546875
16,291305.65625,276131.59375,311972.78125,280406.125,682176.375,205293.453125,208356.71875,227692.84375
17,291225.09375,275682.5,311708.875,280097.40625,681848.0625,205121.4375,208042.8125,227376.0
18,291146.40625,275280.53125,311386.71875,279705.90625,681568.125,204929.390625,207686.078125,226968.203125
19,291188.78125,275402.03125,311400.3125,279707.78125,681598.0625,204942.171875,207677.75,226922.078125
20,291269.96875,276003.5625,311803.375,280196.9375,681993.5,205179.375,208104.859375,227386.625
21,291227.25,276039.84375,311868.0,280293.46875,682059.0625,205184.375,208159.578125,227495.078125
22,291091.625,275555.53125,311560.0,279945.25,681743.375,204992.78125,207814.546875,227152.46875
23,291064.34375,275262.28125,311357.59375,279695.09375,681683.5625,204883.34375,207647.8125,226924.671875
24,291218.3125,275532.5625,311526.8125,279866.46875,681836.875,205028.359375,207847.359375,227090.609375
25,291359.65625,276134.28125,311935.78125,280341.84375,682215.25,205277.890625,208258.71875,227546.21875
26,291380.125,276222.6875,312049.0625,280483.125,682337.875,205330.46875,208355.109375,227696.609375
27,291381.90625,275862.375,311864.34375,280256.28125,682085.25,205261.265625,208124.796875,227472.28125
28,291227.59375,275441.71875,311524.6875,279866.125,681793.6875,205062.421875,207792.734375,227104.109375
29,291235.5625,275575.03125,311564.46875,279913.3125,681869.25,205099.703125,207869.09375,227156.859375
30,291321.03125,276138.375,311941.75,280363.5,682243.25,205306.234375,208274.015625,227603.0
31,291278.8125,276161.28125,311998.53125,280450.3125,682331.125,205283.609375,208333.46875,227711.890625
32,291189.0625,275691.15625,311711.4375,280114.75,681979.8125,205085.84375,208001.234375,227378.046875
33,291131.84375,275321.46875,311422.5,279755.4375,681717.25,204937.703125,207687.59375,227014.078125
34,291171.71875,275397.03125,311405.0625,279719.5,681702.3125,204924.296875,207636.265625,226927.078125
35,291274.09375,275967.875,311774.125,280154.0,682004.625,205162.109375,207994.4375,227319.671875
36,291219.65625,275985.40625,311803.71875,280207.5625,681993.0625,205143.421875,208000.6875,227361.515625
37,291139.8125,275588.96875,311583.15625,279961.59375,681758.875,205015.84375,207771.90625,227121.265625
38,291065.9375,275244.3125,311331.5625,279668.0,681644.9375,204878.609375,207548.921875,226847.5
39,291072.9375,275384.0625,311358.21875,279698.3125,681727.625,204904.625,207611.6875,226879.78125
40,291133.28125,275943.65625,311714.75,280126.1875,682074.9375,205096.046875,207994.890625,227301.6875
41,291072.3125,275960.375,311759.5625,280204.4375,682147.1875,205062.15625,208046.03125,227400.21875
42,291062.71875,275571.1875,311560.4375,279957.3125,681881.5,204949.40625,207808.109375,227160.875
43,291170.90625,275388.96875,311467.625,279800.84375,681768.375,204994.03125,207714.6875,227018.453125
44,291270.0625,275608.65625,311586.0,279920.125,681833.5625,205123.671875,207858.71875,227134.953125
45,291313.53125,276110.21875,311903.40625,280308.15625,682133.0625,205267.078125,208184.6875,227508.3125
46,291255.125,276108.25,311936.84375,280369.375,682176.1875,205216.921875,208205.609375,227586.09375
47,291119.3125,275619.03125,311618.46875,280007.28125,681839.8125,204982.765625,207843.609375,227230.96875
48,291082.40625,275292.875,311379.125,279714.125,681718.5,204874.84375,207604.890625,226947.640625
49,291149.90625,275522.375,311505.0,279859.5,681884.1875,205014.046875,207779.5,227101.609375
50,291248.6875,276137.9375,311933.4375,280380.375,682368.9375,205276.28125,208264.984375,227643.59375
51,291175.90625,276088.84375,311924.15625,280387.8125,682379.9375,205185.09375,208233.0625,227667.640625
52,291013.1875,275412.75,311437.40625,279807.09375,681795.5625,204795.546875,207617.859375,227038.65625
53,290988.0625,275046.8125,311142.375,279434.1875,681514.625,204641.9375,207264.96875,226614.875
54,291061.21875,275325.40625,311313.0625,279637.59375,681732.0,204830.59375,207500.1875,226812.453125
55,291130.21875,275883.03125,311698.125,280106.625,682124.125,205059.65625,207926.125,227277.828125
56,291079.90625,275913.78125,311756.25,280196.65625,682202.0,205053.390625,207981.46875,227389.046875
57,290972.6875,275438.25,311461.375,279857.53125,681855.75,204858.484375,207642.265625,227054.578125
58,290908.5,275090.96875,311193.25,279533.0625,681670.375,204721.515625,207366.0,226736.203125
59,290952.75,275255.3125,311250.8125,279591.28125,681772.375,204785.171875,207439.75,226784.75
60,291083.65625,275869.34375,311668.625,280077.65625,682171.6875,205048.203125,207875.4375,227260.390625
61,291054.875,275921.21875,311747.03125,280187.34375,682272.8125,205063.046875,207958.046875,227386.71875
62,291000.59375,275496.875,311502.6875,279899.09375,681961.9375,204916.953125,207671.140625,227097.21875
63,290959.90625,275158.03125,311247.875,279582.34375,681730.1875,204811.640625,207397.90625,226785.546875
64,291058.34375,275384.59375,311363.75,279700.53125,681827.6875,204954.59375,207533.546875,226898.109375
65,291123.09375,275928.375,311720.03125,280133.8125,682184.5625,205146.5625,207918.4375,227323.328125
66,291131.3125,276015.1875,311840.5625,280289.09375,682338.25,205184.109375,208041.375,227497.765625
67,291071.9375,275632.78125,311640.5625,280052.53125,682102.3125,205077.625,207821.515625,227288.015625
68,291001.75,275290.4375,311388.15625,279748.0,681872.75,204949.328125,207578.875,227011.296875
69,291001.3125,275328.53125,311338.34375,279685.34375,681805.9375,204896.65625,207514.953125,226927.53125
70,291022.5,275713.4375,311541.21875,279923.15625,681883.0,204944.765625,207660.6875,227108.671875
71,290978.5,275767.25,311608.71875,280025.875,681930.8125,204946.546875,207714.765625,227202.90625
72,290894.90625,275344.1875,311361.59375,279747.21875,681731.5625,204783.203125,207443.234375,226925.828125
73,290828.84375,274958.9375,311066.375,279388.875,681540.3125,204624.515625,207135.953125,226557.203125
