Unnamed: 0,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0,285780.75,271036.375,306989.0625,275451.1875,682588.9375,202713.875,201612.5625,222430.09375
1,285730.0625,270884.5625,306932.90625,275397.5625,682533.0,202645.21875,201552.484375,222400.671875
2,285659.40625,270469.34375,306672.9375,275086.875,682222.0625,202510.65625,201269.78125,222103.3125
3,285657.625,270247.71875,306510.125,274891.15625,682094.0,202451.921875,201118.59375,221914.03125
4,285752.75,270618.125,306731.84375,275151.6875,682292.9375,202597.921875,201373.046875,222162.140625
5,285826.875,271066.21875,307038.6875,275514.78125,682583.9375,202758.765625,201693.5625,222512.96875
6,285746.40625,270828.15625,306894.46875,275362.875,682381.8125,202622.0625,201520.46875,222351.140625
7,285692.21875,270434.125,306645.375,275063.96875,682106.25,202495.453125,201247.96875,222051.0
8,285689.1875,270198.8125,306451.1875,274806.84375,681989.75,202428.140625,201025.078125,221782.328125
9,285808.65625,270587.90625,306694.5625,275086.40625,682214.6875,202604.53125,201264.421875,222019.078125
10,285876.84375,271084.125,307042.25,275507.96875,682550.875,202795.234375,201633.578125,222430.890625
11,285814.625,270940.78125,306975.46875,275423.5625,682464.875,202720.765625,201560.796875,222380.5625
12,285729.78125,270500.375,306706.90625,275101.15625,682157.8125,202575.203125,201278.546875,222072.640625
13,285687.59375,270217.6875,306481.875,274827.5,682012.9375,202460.859375,201054.21875,221799.234375
14,285753.9375,270577.71875,306665.15625,275035.28125,682177.4375,202618.21875,201248.59375,221980.90625
15,285844.5,271108.15625,307026.71875,275454.0625,682526.3125,202844.328125,201636.703125,222392.53125
16,285862.03125,271013.125,307055.6875,275492.875,682574.75,202835.46875,201695.796875,222463.890625
17,285784.84375,270569.59375,306770.1875,275137.65625,682246.0625,202683.65625,201387.4375,222129.953125
18,285781.46875,270350.25,306580.125,274888.65625,682096.875,202604.09375,201173.578125,221881.046875
19,285913.34375,270755.8125,306846.28125,275191.84375,682310.125,202815.8125,201438.765625,222156.140625
20,285965.8125,271193.1875,307164.75,275574.84375,682640.125,202976.015625,201788.609375,222549.0
21,285892.25,271021.53125,307085.1875,275493.40625,682552.5,202892.78125,201712.34375,222493.921875
22,285795.3125,270544.71875,306771.34375,275117.53125,682185.9375,202674.625,201367.234375,222124.859375
23,285791.90625,270315.40625,306588.0,274889.53125,682072.8125,202607.578125,201175.984375,221889.796875
24,285862.1875,270667.03125,306775.125,275111.90625,682233.1875,202748.578125,201376.890625,222091.140625
25,285900.1875,271112.1875,307075.96875,275474.0,682539.25,202902.265625,201713.234375,222463.703125
26,285871.59375,270982.375,307046.28125,275434.65625,682511.8125,202871.140625,201697.140625,222459.6875
27,285806.3125,270537.5625,306761.625,275091.5,682167.5,202722.28125,201362.40625,222104.5625
28,285751.25,270226.53125,306490.1875,274766.53125,681945.875,202550.0,201039.203125,221743.890625
29,285782.0,270543.375,306647.25,274942.65625,682110.5625,202669.53125,201200.484375,221897.484375
30,285724.0625,270900.125,306867.90625,275232.15625,682326.5625,202737.84375,201451.28125,222190.484375
31,285629.03125,270713.0,306777.0,275146.9375,682244.5,202615.984375,201374.75,222134.15625
32,285621.5,270373.25,306577.625,274880.0625,682035.1875,202542.84375,201152.390625,221885.421875
33,285770.46875,270310.03125,306556.34375,274797.625,682080.9375,202641.109375,201134.421875,221813.171875
34,286044.40625,270871.78125,306964.75,275229.375,682432.125,203004.453125,201565.8125,222236.96875
35,286066.65625,271300.9375,307262.21875,275596.40625,682743.75,203148.671875,201894.015625,222609.890625
