EEG 1_theta_mean,EEG 1_theta_std,EEG 2_theta_mean,EEG 2_theta_std,EEG 3_theta_mean,EEG 3_theta_std,EEG 4_theta_mean,EEG 4_theta_std,EEG 5_theta_mean,EEG 5_theta_std,EEG 6_theta_mean,EEG 6_theta_std,EEG 7_theta_mean,EEG 7_theta_std,EEG 8_theta_mean,EEG 8_theta_std,EEG 1_alpha_mean,EEG 1_alpha_std,EEG 2_alpha_mean,EEG 2_alpha_std,EEG 3_alpha_mean,EEG 3_alpha_std,EEG 4_alpha_mean,EEG 4_alpha_std,EEG 5_alpha_mean,EEG 5_alpha_std,EEG 6_alpha_mean,EEG 6_alpha_std,EEG 7_alpha_mean,EEG 7_alpha_std,EEG 8_alpha_mean,EEG 8_alpha_std,EEG 1_beta_mean,EEG 1_beta_std,EEG 2_beta_mean,EEG 2_beta_std,EEG 3_beta_mean,EEG 3_beta_std,EEG 4_beta_mean,EEG 4_beta_std,EEG 5_beta_mean,EEG 5_beta_std,EEG 6_beta_mean,EEG 6_beta_std,EEG 7_beta_mean,EEG 7_beta_std,EEG 8_beta_mean,EEG 8_beta_std,EEG 1_gamma_mean,EEG 1_gamma_std,EEG 2_gamma_mean,EEG 2_gamma_std,EEG 3_gamma_mean,EEG 3_gamma_std,EEG 4_gamma_mean,EEG 4_gamma_std,EEG 5_gamma_mean,EEG 5_gamma_std,EEG 6_gamma_mean,EEG 6_gamma_std,EEG 7_gamma_mean,EEG 7_gamma_std,EEG 8_gamma_mean,EEG 8_gamma_std,label
-3.939268957337221,85.80394357047119,-2.8900311945116948,71.39827679327311,-0.4315085285323601,52.58252420997835,-2.191288323428054,68.19194544840654,-2.9179847216411074,350.5471524480744,-4.288494564086755,91.90820786133996,-4.113134436663636,169.81222618160825,-2.9668281438900936,74.0396893684403,-0.2165748008699445,12.445749995561178,-0.2242446776316009,19.40087918916121,-0.5186892148960608,19.891802056491567,-0.4516709218346072,15.062759513011144,-0.22115416348095,116.7421223583519,-0.1747539427351352,19.167960365555683,-0.2050577200614344,58.36328617057971,-0.2115904133980186,21.28733520856176,-0.0908075650375899,10.537617327412752,-0.0522072049169283,13.831450243907586,0.0052403073307429,11.470588047170104,-0.0420468049820427,10.269784715496444,-0.0242326022195854,37.48044146796776,-0.0808027393112673,15.492455212176264,-0.0641329294178016,24.127802319862077,-0.0567469278476556,14.161645914528476,-0.0013039792113167,2.8337476918833246,0.001958950434924,3.5970105746996,-0.0042878204757548,3.075007277284308,-0.0015054393751604,2.983272977122507,-6.372568750382415e-05,5.173975110944409,0.0018465067572226,4.174729941920809,0.001047816239037,4.445088567192397,-0.0012103197834819,3.7097777131913774,1
